,Unnamed: 0,url,Model_Name,Color,Product_Features,Main_Image,Selling_Price,Product_Type,Gender,Down_Feather_Percentage,Natural_Leather_Percentage,PU_Percentage,Carbon_Percentage,Waterproof,Breathable,Abrasion_Resistance,Elasticity,Ultra_Lightweight,Insulation,Windproof,Lightweight,Heating,man,woman
22,22,https://www.thenorthfacekorea.co.kr/product/NA5BQ81C,플리스 멀티 스카프,Blue,"가볍고 부드러우며 보온력이 좋은 플리스 소재를 사용한 넥워머 입니다.
앞면 기장을 길게하여  목아래까지 바람을 막아주며 착용시 편안합니다.
뒤쪽 스트링으로 사이즈 조절 할 수 있습니다.
가볍고 부드러우며 보온력이 좋은 플리스 소재를 사용한 넥워머 입니다.
앞면 기장을 길게하여  목아래까지 바람을 막아주며 착용시 편안합니다.
뒤쪽 스트링으로 사이즈 조절 할 수 있습니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NA5BQ81C_NA5BQ81C_primary.jpg,26100,Scarf/Bandana,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
23,23,https://www.thenorthfacekorea.co.kr/product/NA5BQ82C,플리스 멀티 스카프,Coral_pink,"가볍고 부드러우며 보온력이 좋은 플리스 소재를 사용한 넥워머 입니다.
앞면 기장을 길게하여  목아래까지 바람을 막아주며 착용시 편안합니다.
뒤쪽 스트링으로 사이즈 조절 할 수 있습니다.
가볍고 부드러우며 보온력이 좋은 플리스 소재를 사용한 넥워머 입니다.
앞면 기장을 길게하여  목아래까지 바람을 막아주며 착용시 편안합니다.
뒤쪽 스트링으로 사이즈 조절 할 수 있습니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NA5BQ82C_NA5BQ82C_primary.jpg,26100,Scarf/Bandana,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
24,24,https://www.thenorthfacekorea.co.kr/product/NA5BQ82D,플리스 멀티 스카프,Bright_blue,"가볍고 부드러우며 보온력이 좋은 플리스 소재를 사용한 넥워머 입니다.
앞면 기장을 길게하여  목아래까지 바람을 막아주며 착용시 편안합니다.
뒤쪽 스트링으로 사이즈 조절 할 수 있습니다.
가볍고 부드러우며 보온력이 좋은 플리스 소재를 사용한 넥워머 입니다.
앞면 기장을 길게하여  목아래까지 바람을 막아주며 착용시 편안합니다.
뒤쪽 스트링으로 사이즈 조절 할 수 있습니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NA5BQ82D_NA5BQ82D_primary.jpg,26100,Scarf/Bandana,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
25,25,https://www.thenorthfacekorea.co.kr/product/NA5BQ84B,플리스 멀티 스카프,Hot_red,"가볍고 부드러우며 보온력이 좋은 플리스 소재를 사용한 넥워머 입니다.
앞면 기장을 길게하여  목아래까지 바람을 막아주며 착용시 편안합니다.
뒤쪽 스트링으로 사이즈 조절 할 수 있습니다.
가볍고 부드러우며 보온력이 좋은 플리스 소재를 사용한 넥워머 입니다.
앞면 기장을 길게하여  목아래까지 바람을 막아주며 착용시 편안합니다.
뒤쪽 스트링으로 사이즈 조절 할 수 있습니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NA5BQ84B_NA5BQ84B_primary.jpg,26100,Scarf/Bandana,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
26,26,https://www.thenorthfacekorea.co.kr/product/NA5BQ84D,플리스 멀티 스카프,Yellow,"가볍고 부드러우며 보온력이 좋은 플리스 소재를 사용한 넥워머 입니다.
앞면 기장을 길게하여  목아래까지 바람을 막아주며 착용시 편안합니다.
뒤쪽 스트링으로 사이즈 조절 할 수 있습니다.
가볍고 부드러우며 보온력이 좋은 플리스 소재를 사용한 넥워머 입니다.
앞면 기장을 길게하여  목아래까지 바람을 막아주며 착용시 편안합니다.
뒤쪽 스트링으로 사이즈 조절 할 수 있습니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NA5BQ84D_NA5BQ84D_primary.jpg,26100,Scarf/Bandana,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,27,https://www.thenorthfacekorea.co.kr/product/NA5BQ85D,플리스 멀티 스카프,Forever_blue,"가볍고 부드러우며 보온력이 좋은 플리스 소재를 사용한 넥워머 입니다.
앞면 기장을 길게하여  목아래까지 바람을 막아주며 착용시 편안합니다.
뒤쪽 스트링으로 사이즈 조절 할 수 있습니다.
가볍고 부드러우며 보온력이 좋은 플리스 소재를 사용한 넥워머 입니다.
앞면 기장을 길게하여  목아래까지 바람을 막아주며 착용시 편안합니다.
뒤쪽 스트링으로 사이즈 조절 할 수 있습니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NA5BQ85D_NA5BQ85D_primary.jpg,26100,Scarf/Bandana,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28,28,https://www.thenorthfacekorea.co.kr/product/NA5BQ90B,반다나 페이즐리 80'S,White,"노스페이스만의 페이즐리 그래픽이 적용 된, 사계절 사용 가능한 80 수 COTTON 소재의 반다나 입니다.
야외 활동시 자외선 차단을 위한 UV-CUT 가공을 하였습니다.
상황에 따라 여러 방법으로 묶어서 사용할 수 있어 사용이 용이합니다.
노스페이스만의 페이즐리 그래픽이 적용 된, 사계절 사용 가능한 80 수 COTTON 소재의 반다나 입니다.
야외 활동시 자외선 차단을 위한 UV-CUT 가공을 하였습니다.
상황에 따라 여러 방법으로 묶어서 사용할 수 있어 사용이 용이합니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NA5BQ90B_NA5BQ90B_primary.jpg,12000,Scarf/Bandana,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
29,29,https://www.thenorthfacekorea.co.kr/product/NA5BQ90C,반다나 페이즐리 80'S,Green,"노스페이스만의 페이즐리 그래픽이 적용 된, 사계절 사용 가능한 80 수 COTTON 소재의 반다나 입니다.
야외 활동시 자외선 차단을 위한 UV-CUT 가공을 하였습니다.
상황에 따라 여러 방법으로 묶어서 사용할 수 있어 사용이 용이합니다.
노스페이스만의 페이즐리 그래픽이 적용 된, 사계절 사용 가능한 80 수 COTTON 소재의 반다나 입니다.
야외 활동시 자외선 차단을 위한 UV-CUT 가공을 하였습니다.
상황에 따라 여러 방법으로 묶어서 사용할 수 있어 사용이 용이합니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NA5BQ90C_NA5BQ90C_primary.jpg,12000,Scarf/Bandana,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
30,30,https://www.thenorthfacekorea.co.kr/product/NA5BQ90D,반다나 페이즐리 80'S,Red,"노스페이스만의 페이즐리 그래픽이 적용 된, 사계절 사용 가능한 80 수 COTTON 소재의 반다나 입니다.
야외 활동시 자외선 차단을 위한 UV-CUT 가공을 하였습니다.
상황에 따라 여러 방법으로 묶어서 사용할 수 있어 사용이 용이합니다.
노스페이스만의 페이즐리 그래픽이 적용 된, 사계절 사용 가능한 80 수 COTTON 소재의 반다나 입니다.
야외 활동시 자외선 차단을 위한 UV-CUT 가공을 하였습니다.
상황에 따라 여러 방법으로 묶어서 사용할 수 있어 사용이 용이합니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NA5BQ90D_NA5BQ90D_primary.jpg,12000,Scarf/Bandana,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,31,https://www.thenorthfacekorea.co.kr/product/NA5BR00A,반다나_페이즐리_에이티즈,Off_white,"노스페이스만의 페이즐리 그래픽이 적용 된, 사계절 사용 가능한 80 수 COTTON 소재의 반다나 입니다.
야외 활동시 자외선 차단을 위한 UV-CUT 가공을 하였습니다.
상황에 따라 여러 방법으로 묶어서 사용할 수 있어 사용이 용이합니다.
노스페이스만의 페이즐리 그래픽이 적용 된, 사계절 사용 가능한 80 수 COTTON 소재의 반다나 입니다.
야외 활동시 자외선 차단을 위한 UV-CUT 가공을 하였습니다.
상황에 따라 여러 방법으로 묶어서 사용할 수 있어 사용이 용이합니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NA5BR00A_NA5BR00A_primary.jpg,10800,Scarf/Bandana,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
32,32,https://www.thenorthfacekorea.co.kr/product/NA5BR00B,반다나_페이즐리_에이티즈,Red,"노스페이스만의 페이즐리 그래픽이 적용 된, 사계절 사용 가능한 80 수 COTTON 소재의 반다나 입니다.
야외 활동시 자외선 차단을 위한 UV-CUT 가공을 하였습니다.
상황에 따라 여러 방법으로 묶어서 사용할 수 있어 사용이 용이합니다.
노스페이스만의 페이즐리 그래픽이 적용 된, 사계절 사용 가능한 80 수 COTTON 소재의 반다나 입니다.
야외 활동시 자외선 차단을 위한 UV-CUT 가공을 하였습니다.
상황에 따라 여러 방법으로 묶어서 사용할 수 있어 사용이 용이합니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NA5BR00B_NA5BR00B_primary.jpg,10800,Scarf/Bandana,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
33,33,https://www.thenorthfacekorea.co.kr/product/NA5BR00C,반다나_페이즐리_에이티즈,Purple,"노스페이스만의 페이즐리 그래픽이 적용 된, 사계절 사용 가능한 80 수 COTTON 소재의 반다나 입니다.
야외 활동시 자외선 차단을 위한 UV-CUT 가공을 하였습니다.
상황에 따라 여러 방법으로 묶어서 사용할 수 있어 사용이 용이합니다.
노스페이스만의 페이즐리 그래픽이 적용 된, 사계절 사용 가능한 80 수 COTTON 소재의 반다나 입니다.
야외 활동시 자외선 차단을 위한 UV-CUT 가공을 하였습니다.
상황에 따라 여러 방법으로 묶어서 사용할 수 있어 사용이 용이합니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NA5BR00C_NA5BR00C_primary.jpg,10800,Scarf/Bandana,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
34,34,https://www.thenorthfacekorea.co.kr/product/NA5BR00D,반다나_페이즐리_에이티즈,Grayish_pink,"노스페이스만의 페이즐리 그래픽이 적용 된, 사계절 사용 가능한 80 수 COTTON 소재의 반다나 입니다.
야외 활동시 자외선 차단을 위한 UV-CUT 가공을 하였습니다.
상황에 따라 여러 방법으로 묶어서 사용할 수 있어 사용이 용이합니다.
노스페이스만의 페이즐리 그래픽이 적용 된, 사계절 사용 가능한 80 수 COTTON 소재의 반다나 입니다.
야외 활동시 자외선 차단을 위한 UV-CUT 가공을 하였습니다.
상황에 따라 여러 방법으로 묶어서 사용할 수 있어 사용이 용이합니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NA5BR00D_NA5BR00D_primary.jpg,10800,Scarf/Bandana,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
35,35,https://www.thenorthfacekorea.co.kr/product/NA5BR00E,반다나_페이즐리_에이티즈,Beige_brown,"노스페이스만의 페이즐리 그래픽이 적용 된, 사계절 사용 가능한 80 수 COTTON 소재의 반다나 입니다.
야외 활동시 자외선 차단을 위한 UV-CUT 가공을 하였습니다.
상황에 따라 여러 방법으로 묶어서 사용할 수 있어 사용이 용이합니다.
노스페이스만의 페이즐리 그래픽이 적용 된, 사계절 사용 가능한 80 수 COTTON 소재의 반다나 입니다.
야외 활동시 자외선 차단을 위한 UV-CUT 가공을 하였습니다.
상황에 따라 여러 방법으로 묶어서 사용할 수 있어 사용이 용이합니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NA5BR00E_NA5BR00E_primary.jpg,10800,Scarf/Bandana,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
36,36,https://www.thenorthfacekorea.co.kr/product/NA5BR01A,반다나_파인 콘,Grayish_pink,"캠핑 디자인을 모티브한, 사계절 사용 가능한 80 수 COTTON 소재의 반다나 입니다.
야외 활동시 자외선 차단을 위한 UV-CUT 가공을 하였습니다.
상황에 따라 여러 방법으로 묶어서 사용할 수 있어 사용이 용이합니다.
캠핑 디자인을 모티브한, 사계절 사용 가능한 80 수 COTTON 소재의 반다나 입니다.
야외 활동시 자외선 차단을 위한 UV-CUT 가공을 하였습니다.
상황에 따라 여러 방법으로 묶어서 사용할 수 있어 사용이 용이합니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NA5BR01A_NA5BR01A_primary.jpg,10800,Scarf/Bandana,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
37,37,https://www.thenorthfacekorea.co.kr/product/NA5BR01B,반다나_파인 콘,Navy,"캠핑 디자인을 모티브한, 사계절 사용 가능한 80 수 COTTON 소재의 반다나 입니다.
야외 활동시 자외선 차단을 위한 UV-CUT 가공을 하였습니다.
상황에 따라 여러 방법으로 묶어서 사용할 수 있어 사용이 용이합니다.
캠핑 디자인을 모티브한, 사계절 사용 가능한 80 수 COTTON 소재의 반다나 입니다.
야외 활동시 자외선 차단을 위한 UV-CUT 가공을 하였습니다.
상황에 따라 여러 방법으로 묶어서 사용할 수 있어 사용이 용이합니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NA5BR01B_NA5BR01B_primary.jpg,10800,Scarf/Bandana,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
38,38,https://www.thenorthfacekorea.co.kr/product/NA5BR02A,쿨 이어 멀티 스카프,Black,"운동 또는 야외 활동에 사용이 가능하며, 땀을 빠르게 흡수, 건조시켜 주는 나일론66원료로 만든 원단을 사용하였습니다.
부드럽고 시원하며 스트레치가 좋아 착용감이 뛰어납니다.
활동이 많은 운동시 흘러내리는 것을 방지하기위해, 귀를 걸어 사용이 가능하며, 입 부분 숨구멍 펀칭이 적용이 되어 더욱 편안하게 숨을 쉴 수 있게 하였습니다.
귀에 거는 스타일과 스카프 아래 방향을 사용 시 기본형으로 사용이 가능하여, 두 가지 스타일로 착용이 가능하여 활용도가 높은 스타일입니다.
운동 또는 야외 활동에 사용이 가능하며, 땀을 빠르게 흡수, 건조시켜 주는 나일론66원료로 만든 원단을 사용하였습니다.
부드럽고 시원하며 스트레치가 좋아 착용감이 뛰어납니다.
활동이 많은 운동시 흘러내리는 것을 방지하기위해, 귀를 걸어 사용이 가능하며, 입 부분 숨구멍 펀칭이 적용이 되어 더욱 편안하게 숨을 쉴 수 있게 하였습니다.
귀에 거는 스타일과 스카프 아래 방향을 사용 시 기본형으로 사용이 가능하여, 두 가지 스타일로 착용이 가능하여 활용도가 높은 스타일입니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NA5BR02A_NA5BR02A_primary.jpg,31500,Scarf/Bandana,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
39,39,https://www.thenorthfacekorea.co.kr/product/NA5BR02B,쿨 이어 멀티 스카프,White,"운동 또는 야외 활동에 사용이 가능하며, 땀을 빠르게 흡수, 건조시켜 주는 나일론66원료로 만든 원단을 사용하였습니다.
부드럽고 시원하며 스트레치가 좋아 착용감이 뛰어납니다.
활동이 많은 운동시 흘러내리는 것을 방지하기위해, 귀를 걸어 사용이 가능하며, 입 부분 숨구멍 펀칭이 적용이 되어 더욱 편안하게 숨을 쉴 수 있게 하였습니다.
귀에 거는 스타일과 스카프 아래 방향을 사용 시 기본형으로 사용이 가능하여, 두 가지 스타일로 착용이 가능하여 활용도가 높은 스타일입니다.
운동 또는 야외 활동에 사용이 가능하며, 땀을 빠르게 흡수, 건조시켜 주는 나일론66원료로 만든 원단을 사용하였습니다.
부드럽고 시원하며 스트레치가 좋아 착용감이 뛰어납니다.
활동이 많은 운동시 흘러내리는 것을 방지하기위해, 귀를 걸어 사용이 가능하며, 입 부분 숨구멍 펀칭이 적용이 되어 더욱 편안하게 숨을 쉴 수 있게 하였습니다.
귀에 거는 스타일과 스카프 아래 방향을 사용 시 기본형으로 사용이 가능하여, 두 가지 스타일로 착용이 가능하여 활용도가 높은 스타일입니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NA5BR02B_NA5BR02B_primary.jpg,31500,Scarf/Bandana,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
40,40,https://www.thenorthfacekorea.co.kr/product/NA5BR02C,쿨 이어 멀티 스카프,Navy,"운동 또는 야외 활동에 사용이 가능하며, 땀을 빠르게 흡수, 건조시켜 주는 나일론66원료로 만든 원단을 사용하였습니다.
부드럽고 시원하며 스트레치가 좋아 착용감이 뛰어납니다.
활동이 많은 운동시 흘러내리는 것을 방지하기위해, 귀를 걸어 사용이 가능하며, 입 부분 숨구멍 펀칭이 적용이 되어 더욱 편안하게 숨을 쉴 수 있게 하였습니다.
귀에 거는 스타일과 스카프 아래 방향을 사용 시 기본형으로 사용이 가능하여, 두 가지 스타일로 착용이 가능하여 활용도가 높은 스타일입니다.
운동 또는 야외 활동에 사용이 가능하며, 땀을 빠르게 흡수, 건조시켜 주는 나일론66원료로 만든 원단을 사용하였습니다.
부드럽고 시원하며 스트레치가 좋아 착용감이 뛰어납니다.
활동이 많은 운동시 흘러내리는 것을 방지하기위해, 귀를 걸어 사용이 가능하며, 입 부분 숨구멍 펀칭이 적용이 되어 더욱 편안하게 숨을 쉴 수 있게 하였습니다.
귀에 거는 스타일과 스카프 아래 방향을 사용 시 기본형으로 사용이 가능하여, 두 가지 스타일로 착용이 가능하여 활용도가 높은 스타일입니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NA5BR02C_NA5BR02C_primary.jpg,31500,Scarf/Bandana,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
